time,temp
2023-02-10 11:03:17.945000,20.620032051281925
2023-02-10 11:04:17.945000,20.60400641025639
2023-02-10 11:05:17.945000,20.60080128205128
2023-02-10 11:06:17.945000,20.600160256410255
2023-02-10 11:07:17.945000,20.60003205128205
2023-02-10 11:08:17.945000,20.520006410256407
2023-02-10 11:09:17.945000,20.504001282051284
2023-02-10 11:10:17.945000,20.50080025641026
2023-02-10 11:11:17.945000,20.420160051282053
2023-02-10 11:12:17.945000,20.404032010256408
2023-02-10 11:13:17.945000,20.40080640205128
2023-02-10 11:14:17.945000,20.400161280410252
2023-02-10 11:15:17.945000,20.40003225608205
2023-02-10 11:16:17.945000,20.400006451216406
2023-02-10 11:17:17.945000,20.48000129024328
2023-02-10 11:18:17.945000,20.496000258048653
2023-02-10 11:19:17.945000,20.499200051609733
2023-02-10 11:20:17.945000,20.499840010321947
2023-02-10 11:21:17.945000,20.57996800206439
2023-02-10 11:22:17.945000,20.595993600412882
2023-02-10 11:23:17.945000,20.679198720082578
2023-02-10 11:24:17.945000,20.695839744016514
2023-02-10 11:25:17.945000,20.779167948803302
2023-02-10 11:26:17.945000,20.795833589760658
2023-02-10 11:27:17.945000,20.87916671795213
2023-02-10 11:28:17.945000,20.895833343590425
2023-02-10 11:29:17.945000,20.979166668718086
2023-02-10 11:30:17.945000,20.99583333374362
2023-02-10 11:31:17.945000,20.99916666674872
2023-02-10 11:32:17.945000,20.99983333334974
2023-02-10 11:33:17.945000,20.99996666666995
2023-02-10 11:34:17.945000,20.99999333333399
2023-02-10 11:35:17.945000,20.999998666666798
2023-02-10 11:36:17.945000,20.99999973333336
2023-02-10 11:37:17.945000,20.99999994666667
2023-02-10 11:38:17.945000,20.919999989333334
2023-02-10 11:39:17.945000,20.903999997866663
2023-02-10 11:40:17.945000,20.90079999957333
2023-02-10 11:41:17.945000,20.900159999914663
2023-02-10 11:42:17.945000,20.820031999982934
2023-02-10 11:43:17.945000,20.804006399996585
2023-02-10 11:44:17.945000,20.800801279999316
2023-02-10 11:45:17.945000,20.72016025599986
2023-02-10 11:46:17.945000,20.70403205119997
2023-02-10 11:47:17.945000,20.700806410239995
2023-02-10 11:48:17.945000,20.620161282048002
2023-02-10 11:49:17.945000,20.604032256409603
2023-02-10 11:50:17.945000,20.60080645128192
2023-02-10 11:51:17.945000,20.520161290256382
2023-02-10 11:52:17.945000,20.504032258051275
2023-02-10 11:53:17.945000,20.500806451610252
2023-02-10 11:54:17.945000,20.42016129032205
2023-02-10 11:55:17.945000,20.40403225806441
2023-02-10 11:56:17.945000,20.40080645161288
2023-02-10 11:57:17.945000,20.400161290322572
2023-02-10 11:58:17.945000,20.400032258064513
2023-02-10 11:59:17.945000,20.400006451612903
2023-02-10 12:00:17.945000,20.400001290322578
2023-02-10 12:01:17.945000,20.400000258064516
2023-02-10 12:02:17.945000,20.480000051612905
2023-02-10 12:03:17.945000,20.496000010322582
2023-02-10 12:04:17.945000,20.49920000206452
2023-02-10 12:05:17.945000,20.579840000412908
2023-02-10 12:06:17.945000,20.595968000082586
2023-02-10 12:07:17.945000,20.679193600016514
2023-02-10 12:08:17.945000,20.695838720003305
2023-02-10 12:09:17.945000,20.779167744000663
2023-02-10 12:10:17.945000,20.87583354880013
2023-02-10 12:11:17.945000,20.895166709760026
2023-02-10 12:12:17.945000,20.979033341952004
2023-02-10 12:13:17.945000,20.9958066683904
2023-02-10 12:14:17.945000,20.99916133367808
2023-02-10 12:15:17.945000,20.999832266735616
2023-02-10 12:16:17.945000,21.079966453347126
2023-02-10 12:17:17.945000,21.095993290669426
2023-02-10 12:18:17.945000,21.179198658133885
2023-02-10 12:19:17.945000,21.195839731626776
2023-02-10 12:20:17.945000,21.199167946325357
2023-02-10 12:21:17.945000,21.199833589265072
2023-02-10 12:22:17.945000,21.199966717853012
2023-02-10 12:23:17.945000,21.1999933435706
2023-02-10 12:24:17.945000,21.19999866871412
2023-02-10 12:25:17.945000,21.199999733742825
2023-02-10 12:26:17.945000,21.199999946748566
2023-02-10 12:27:17.945000,21.19999998934971
2023-02-10 12:28:17.945000,21.119999997869947
2023-02-10 12:29:17.945000,21.103999999573993
2023-02-10 12:30:17.945000,21.1007999999148
2023-02-10 12:31:17.945000,21.100159999982964
2023-02-10 12:32:17.945000,21.100031999996595
2023-02-10 12:33:17.945000,21.020006399999318
2023-02-10 12:34:17.945000,21.004001279999862
2023-02-10 12:35:17.945000,21.00080025599997
2023-02-10 12:36:17.945000,21.00016005119999
2023-02-10 12:37:17.945000,21.000032010239998
2023-02-10 12:38:17.945000,20.920006402047996
2023-02-10 12:39:17.945000,20.904001280409595
2023-02-10 12:40:17.945000,20.900800256081915
2023-02-10 12:41:17.945000,20.820160051216384
2023-02-10 12:42:17.945000,20.80403201024328
2023-02-10 12:43:17.945000,20.800806402048654
2023-02-10 12:44:17.945000,20.80016128040973
2023-02-10 12:45:17.945000,20.720032256081947
2023-02-10 12:46:17.945000,20.70400645121639
2023-02-10 12:47:17.945000,20.70080129024328
2023-02-10 12:48:17.945000,20.620160258048656
2023-02-10 12:49:17.945000,20.604032051609735
2023-02-10 12:50:17.945000,20.60080641032195
2023-02-10 12:51:17.945000,20.60016128206439
2023-02-10 12:52:17.945000,20.60003225641288
2023-02-10 12:53:17.945000,20.520006451282576
2023-02-10 12:54:17.945000,20.584001290256516
2023-02-10 12:55:17.945000,20.516800258051305
2023-02-10 12:56:17.945000,20.503360051610258
2023-02-10 12:57:17.945000,20.50067201032205
2023-02-10 12:58:17.945000,20.50013440206441
2023-02-10 12:59:17.945000,20.500026880412882
2023-02-10 13:00:17.945000,20.500005376082576
2023-02-10 13:01:17.945000,20.500001075216517
2023-02-10 13:02:17.945000,20.5000002150433
2023-02-10 13:03:17.945000,20.58000004300866
2023-02-10 13:04:17.945000,20.67600000860173
2023-02-10 13:05:17.945000,20.695200001720348
2023-02-10 13:06:17.945000,20.699040000344066
2023-02-10 13:07:17.945000,20.779808000068815
2023-02-10 13:08:17.945000,20.87596160001376
2023-02-10 13:09:17.945000,20.89519232000275
2023-02-10 13:10:17.945000,20.979038464000553
2023-02-10 13:11:17.945000,20.995807692800113
2023-02-10 13:12:17.945000,20.999161538560024
2023-02-10 13:13:17.945000,20.999832307712005
2023-02-10 13:14:17.945000,20.9999664615424
2023-02-10 13:15:17.945000,21.07999329230848
2023-02-10 13:16:17.945000,21.095998658461696
2023-02-10 13:17:17.945000,21.099199731692337
2023-02-10 13:18:17.945000,21.09983994633847
2023-02-10 13:19:17.945000,21.099967989267697
2023-02-10 13:20:17.945000,21.09999359785354
2023-02-10 13:21:17.945000,21.099998719570706
2023-02-10 13:22:17.945000,21.09999974391414
2023-02-10 13:23:17.945000,21.019999948782825
2023-02-10 13:24:17.945000,21.003999989756565
2023-02-10 13:25:17.945000,21.00079999795131
2023-02-10 13:26:17.945000,21.00015999959026
2023-02-10 13:27:17.945000,21.00003199991805
2023-02-10 13:28:17.945000,21.00000639998361
2023-02-10 13:29:17.945000,20.92000127999672
2023-02-10 13:30:17.945000,20.904000255999343
2023-02-10 13:31:17.945000,20.900800051199866
2023-02-10 13:32:17.945000,20.820160010239974
2023-02-10 13:33:17.945000,20.804032002047993
2023-02-10 13:34:17.945000,20.800806400409602
2023-02-10 13:35:17.945000,20.80016128008192
2023-02-10 13:36:17.945000,20.800032256016383
2023-02-10 13:37:17.945000,20.800006451203277
2023-02-10 13:38:17.945000,20.800001290240655
2023-02-10 13:39:17.945000,20.720000258048128
2023-02-10 13:40:17.945000,20.704000051609622
2023-02-10 13:41:17.945000,20.700800010321924
2023-02-10 13:42:17.945000,20.700160002064383
2023-02-10 13:43:17.945000,20.620032000412877
2023-02-10 13:44:17.945000,20.604006400082575
2023-02-10 13:45:17.945000,20.60080128001652
2023-02-10 13:46:17.945000,20.600160256003306
2023-02-10 13:47:17.945000,20.600032051200664
2023-02-10 13:48:17.945000,20.520006410240136
2023-02-10 13:49:17.945000,20.50400128204803
2023-02-10 13:50:17.945000,20.500800256409605
2023-02-10 13:51:17.945000,20.500160051281924
2023-02-10 13:52:17.945000,20.420032010256385
2023-02-10 13:53:17.945000,20.404006402051273
2023-02-10 13:54:17.945000,20.400801280410256
2023-02-10 13:55:17.945000,20.400160256082053
2023-02-10 13:56:17.945000,20.480032051216412
2023-02-10 13:57:17.945000,20.496006410243282
2023-02-10 13:58:17.945000,20.579201282048658
2023-02-10 13:59:17.945000,20.59584025640973
2023-02-10 14:00:17.945000,20.59916805128195
2023-02-10 14:01:17.945000,20.67983361025639
2023-02-10 14:02:17.945000,20.775966722051276
2023-02-10 14:03:17.945000,20.795193344410254
2023-02-10 14:04:17.945000,20.879038668882053
2023-02-10 14:05:17.945000,20.895807733776408
2023-02-10 14:06:17.945000,20.97916154675528
2023-02-10 14:07:17.945000,20.99583230935106
2023-02-10 14:08:17.945000,20.99916646187021
2023-02-10 14:09:17.945000,21.07983329237404
2023-02-10 14:10:17.945000,21.095966658474808
2023-02-10 14:11:17.945000,21.099193331694963
2023-02-10 14:12:17.945000,21.099838666338997
2023-02-10 14:13:17.945000,21.099967733267803
2023-02-10 14:14:17.945000,21.099993546653565
2023-02-10 14:15:17.945000,21.099998709330713
2023-02-10 14:16:17.945000,21.099999741866142
2023-02-10 14:17:17.945000,21.019999948373226
2023-02-10 14:18:17.945000,21.003999989674647
2023-02-10 14:19:17.945000,21.000799997934926
2023-02-10 14:20:17.945000,21.000159999586984
2023-02-10 14:21:17.945000,20.9200319999174
2023-02-10 14:22:17.945000,20.90400639998348
2023-02-10 14:23:17.945000,20.900801279996692
2023-02-10 14:24:17.945000,20.90016025599934
2023-02-10 14:25:17.945000,20.82003205119987
2023-02-10 14:26:17.945000,20.804006410239975
2023-02-10 14:27:17.945000,20.720801282047997
2023-02-10 14:28:17.945000,20.704160256409597
2023-02-10 14:29:17.945000,20.620832051281923
2023-02-10 14:30:17.945000,20.604166410256383
2023-02-10 14:31:17.945000,20.600833282051276
2023-02-10 14:32:17.945000,20.520166656410254
2023-02-10 14:33:17.945000,20.504033331282052
2023-02-10 14:34:17.945000,20.50080666625641
2023-02-10 14:35:17.945000,20.42016133325128
2023-02-10 14:36:17.945000,20.404032266650255
2023-02-10 14:37:17.945000,20.40080645333005
2023-02-10 14:38:17.945000,20.400161290666006
2023-02-10 14:39:17.945000,20.4000322581332
2023-02-10 14:40:17.945000,20.400006451626638
2023-02-10 14:41:17.945000,20.400001290325328
2023-02-10 14:42:17.945000,20.400000258065063
2023-02-10 14:43:17.945000,20.48000005161301
2023-02-10 14:44:17.945000,20.496000010322604
2023-02-10 14:45:17.945000,20.49920000206452
2023-02-10 14:46:17.945000,20.579840000412908
2023-02-10 14:47:17.945000,20.595968000082586
2023-02-10 14:48:17.945000,20.679193600016514
2023-02-10 14:49:17.945000,20.695838720003305
2023-02-10 14:50:17.945000,20.699167744000658
2023-02-10 14:51:17.945000,20.77983354880013
2023-02-10 14:52:17.945000,20.795966709760027
2023-02-10 14:53:17.945000,20.79919334195201
2023-02-10 14:54:17.945000,20.8798386683904
2023-02-10 14:55:17.945000,20.895967733678077
2023-02-10 14:56:17.945000,20.899193546735617
2023-02-10 14:57:17.945000,20.899838709347122
2023-02-10 14:58:17.945000,20.979967741869423
2023-02-10 14:59:17.945000,20.99599354837388
2023-02-10 15:00:17.945000,20.99919870967478
2023-02-10 15:01:17.945000,20.999839741934956
2023-02-10 15:02:17.945000,20.99996794838699
2023-02-10 15:03:17.945000,20.999993589677395
2023-02-10 15:04:17.945000,20.999998717935476
2023-02-10 15:05:17.945000,20.999999743587097
2023-02-10 15:06:17.945000,20.999999948717416
2023-02-10 15:07:17.945000,20.999999989743486
2023-02-10 15:08:17.945000,20.919999997948693
2023-02-10 15:09:17.945000,20.903999999589736
2023-02-10 15:10:17.945000,20.900799999917943
2023-02-10 15:11:17.945000,20.900159999983586
2023-02-10 15:12:17.945000,20.82003199999672
2023-02-10 15:13:17.945000,20.80400639999934
2023-02-10 15:14:17.945000,20.80080127999987
2023-02-10 15:15:17.945000,20.720160255999975
2023-02-10 15:16:17.945000,20.70403205119999
2023-02-10 15:17:17.945000,20.700806410239995
2023-02-10 15:18:17.945000,20.620161282048002
2023-02-10 15:19:17.945000,20.604032256409603
2023-02-10 15:20:17.945000,20.52080645128192
2023-02-10 15:21:17.945000,20.504161290256384
2023-02-10 15:22:17.945000,20.500832258051275
2023-02-10 15:23:17.945000,20.420166451610257
2023-02-10 15:24:17.945000,20.404033290322047
2023-02-10 15:25:17.945000,20.40080665806441
2023-02-10 15:26:17.945000,20.40016133161288
2023-02-10 15:27:17.945000,20.400032266322576
2023-02-10 15:28:17.945000,20.400006453264517
2023-02-10 15:29:17.945000,20.4800012906529
2023-02-10 15:30:17.945000,20.49600025813058
2023-02-10 15:31:17.945000,20.49920005162612
2023-02-10 15:32:17.945000,20.499840010325222
2023-02-10 15:33:17.945000,20.579968002065044
2023-02-10 15:34:17.945000,20.59599360041301
2023-02-10 15:35:17.945000,20.6791987200826
2023-02-10 15:36:17.945000,20.69583974401652
2023-02-10 15:37:17.945000,20.779167948803302
2023-02-10 15:38:17.945000,20.795833589760658
2023-02-10 15:39:17.945000,20.79916671795213
2023-02-10 15:40:17.945000,20.879833343590427
2023-02-10 15:41:17.945000,20.89596666871808
2023-02-10 15:42:17.945000,20.899193333743618
2023-02-10 15:43:17.945000,20.979838666748726
2023-02-10 15:44:17.945000,20.995967733349744
2023-02-10 15:45:17.945000,21.07919354666995
2023-02-10 15:46:17.945000,21.09583870933399
2023-02-10 15:47:17.945000,21.0991677418668
2023-02-10 15:48:17.945000,21.09983354837336
2023-02-10 15:49:17.945000,21.099966709674675
2023-02-10 15:50:17.945000,21.099993341934933
2023-02-10 15:51:17.945000,21.179998668386986
2023-02-10 15:52:17.945000,21.1159997336774
2023-02-10 15:53:17.945000,21.18319994673548
2023-02-10 15:54:17.945000,21.1166399893471
2023-02-10 15:55:17.945000,21.10332799786942
2023-02-10 15:56:17.945000,21.100665599573887
2023-02-10 15:57:17.945000,21.10013311991478
2023-02-10 15:58:17.945000,21.100026623982956
2023-02-10 15:59:17.945000,21.020005324796593
2023-02-10 16:00:17.945000,21.00400106495932
2023-02-10 16:01:17.945000,21.000800212991862
2023-02-10 16:02:17.945000,21.000160042598374
2023-02-10 16:03:17.945000,20.920032008519676
2023-02-10 16:04:17.945000,20.90400640170393
2023-02-10 16:05:17.945000,20.900801280340787
2023-02-10 16:06:17.945000,20.900160256068155
2023-02-10 16:07:17.945000,20.820032051213634
2023-02-10 16:08:17.945000,20.804006410242724
2023-02-10 16:09:17.945000,20.800801282048543
2023-02-10 16:10:17.945000,20.800160256409708
2023-02-10 16:11:17.945000,20.720032051281944
2023-02-10 16:12:17.945000,20.704006410256387
2023-02-10 16:13:17.945000,20.700801282051277
2023-02-10 16:14:17.945000,20.700160256410253
2023-02-10 16:15:17.945000,20.620032051282053
2023-02-10 16:16:17.945000,20.60400641025641
2023-02-10 16:17:17.945000,20.600801282051286
2023-02-10 16:18:17.945000,20.600160256410255
2023-02-10 16:19:17.945000,20.60003205128205
2023-02-10 16:20:17.945000,20.520006410256407
2023-02-10 16:21:17.945000,20.504001282051284
2023-02-10 16:22:17.945000,20.50080025641026
2023-02-10 16:23:17.945000,20.50016005128205
2023-02-10 16:24:17.945000,20.50003201025641
2023-02-10 16:25:17.945000,20.500006402051284
2023-02-10 16:26:17.945000,20.50000128041026
2023-02-10 16:27:17.945000,20.500000256082053
2023-02-10 16:28:17.945000,20.50000005121641
2023-02-10 16:29:17.945000,20.500000010243284
2023-02-10 16:30:17.945000,20.500000002048658
2023-02-10 16:31:17.945000,20.500000000409734
2023-02-10 16:32:17.945000,20.580000000081945
2023-02-10 16:33:17.945000,20.59600000001639
2023-02-10 16:34:17.945000,20.59920000000328
2023-02-10 16:35:17.945000,20.679840000000656
2023-02-10 16:36:17.945000,20.695968000000132
2023-02-10 16:37:17.945000,20.779193600000024
2023-02-10 16:38:17.945000,20.795838720000003
2023-02-10 16:39:17.945000,20.799167744
2023-02-10 16:40:17.945000,20.8798335488
2023-02-10 16:41:17.945000,20.97596670976
2023-02-10 16:42:17.945000,20.995193341952003
2023-02-10 16:43:17.945000,21.079038668390403
2023-02-10 16:44:17.945000,21.09580773367808
2023-02-10 16:45:17.945000,21.099161546735616
2023-02-10 16:46:17.945000,21.179832309347123
2023-02-10 16:47:17.945000,21.19596646186942
2023-02-10 16:48:17.945000,21.19919329237388
2023-02-10 16:49:17.945000,21.19983865847478
2023-02-10 16:50:17.945000,21.279967731694956
2023-02-10 16:51:17.945000,21.295993546338995
2023-02-10 16:52:17.945000,21.299198709267802
2023-02-10 16:53:17.945000,21.299839741853564
2023-02-10 16:54:17.945000,21.29996794837071
2023-02-10 16:55:17.945000,21.29999358967414
2023-02-10 16:56:17.945000,21.29999871793483
2023-02-10 16:57:17.945000,21.29999974358697
2023-02-10 16:58:17.945000,21.21999994871739
2023-02-10 16:59:17.945000,21.203999989743476
2023-02-10 17:00:17.945000,21.200799997948696
2023-02-10 17:01:17.945000,21.20015999958974
2023-02-10 17:02:17.945000,21.12003199991795
2023-02-10 17:03:17.945000,21.10400639998359
2023-02-10 17:04:17.945000,21.100801279996716
2023-02-10 17:05:17.945000,21.10016025599934
2023-02-10 17:06:17.945000,21.100032051199868
2023-02-10 17:07:17.945000,21.020006410239972
2023-02-10 17:08:17.945000,21.004001282047994
2023-02-10 17:09:17.945000,21.000800256409597
2023-02-10 17:10:17.945000,21.000160051281917
2023-02-10 17:11:17.945000,21.000032010256383
2023-02-10 17:12:17.945000,20.92000640205128
2023-02-10 17:13:17.945000,20.904001280410256
2023-02-10 17:14:17.945000,20.90080025608205
2023-02-10 17:15:17.945000,20.90016005121641
2023-02-10 17:16:17.945000,20.90003201024328
2023-02-10 17:17:17.945000,20.82000640204866
2023-02-10 17:18:17.945000,20.804001280409732
2023-02-10 17:19:17.945000,20.800800256081946
2023-02-10 17:20:17.945000,20.720160051216386
2023-02-10 17:21:17.945000,20.704032010243278
2023-02-10 17:22:17.945000,20.700806402048652
2023-02-10 17:23:17.945000,20.700161280409727
2023-02-10 17:24:17.945000,20.700032256081943
2023-02-10 17:25:17.945000,20.700006451216385
2023-02-10 17:26:17.945000,20.62000129024328
2023-02-10 17:27:17.945000,20.604000258048657
2023-02-10 17:28:17.945000,20.60080005160973
2023-02-10 17:29:17.945000,20.60016001032195
2023-02-10 17:30:17.945000,20.52003200206439
2023-02-10 17:31:17.945000,20.504006400412877
2023-02-10 17:32:17.945000,20.500801280082577
2023-02-10 17:33:17.945000,20.500160256016514
2023-02-10 17:34:17.945000,20.4200320512033
2023-02-10 17:35:17.945000,20.48400641024066
2023-02-10 17:36:17.945000,20.496801282048132
2023-02-10 17:37:17.945000,20.499360256409624
2023-02-10 17:38:17.945000,20.41987205128192
2023-02-10 17:39:17.945000,20.483974410256387
2023-02-10 17:40:17.945000,20.496794882051276
2023-02-10 17:41:17.945000,20.499358976410257
2023-02-10 17:42:17.945000,20.499871795282054
2023-02-10 17:43:17.945000,20.579974359056415
2023-02-10 17:44:17.945000,20.595994871811286
2023-02-10 17:45:17.945000,20.59919897436226
2023-02-10 17:46:17.945000,20.679839794872453
2023-02-10 17:47:17.945000,20.69596795897449
2023-02-10 17:48:17.945000,20.779193591794897
2023-02-10 17:49:17.945000,20.795838718358983
2023-02-10 17:50:17.945000,20.7991677436718
2023-02-10 17:51:17.945000,20.87983354873436
2023-02-10 17:52:17.945000,20.895966709746872
2023-02-10 17:53:17.945000,20.89919334194937
2023-02-10 17:54:17.945000,20.899838668389876
2023-02-10 17:55:17.945000,20.979967733677974
2023-02-10 17:56:17.945000,20.995993546735598
2023-02-10 17:57:17.945000,20.99919870934712
2023-02-10 17:58:17.945000,20.999839741869422
2023-02-10 17:59:17.945000,20.999967948373886
2023-02-10 18:00:17.945000,20.99999358967478
2023-02-10 18:01:17.945000,20.999998717934957
2023-02-10 18:02:17.945000,20.99999974358699
2023-02-10 18:03:17.945000,20.999999948717395
2023-02-10 18:04:17.945000,20.99999998974348
2023-02-10 18:05:17.945000,20.9999999979487
2023-02-10 18:06:17.945000,20.91999999958974
2023-02-10 18:07:17.945000,20.90399999991795
2023-02-10 18:08:17.945000,20.90079999998359
2023-02-10 18:09:17.945000,20.900159999996717
2023-02-10 18:10:17.945000,20.900031999999342
2023-02-10 18:11:17.945000,20.82000639999987
2023-02-10 18:12:17.945000,20.804001279999977
2023-02-10 18:13:17.945000,20.800800256
2023-02-10 18:14:17.945000,20.8001600512
2023-02-10 18:15:17.945000,20.80003201024
2023-02-10 18:16:17.945000,20.800006402048
2023-02-10 18:17:17.945000,20.8000012804096
2023-02-10 18:18:17.945000,20.80000025608192
2023-02-10 18:19:17.945000,20.800000051216383
2023-02-10 18:20:17.945000,20.800000010243277
2023-02-10 18:21:17.945000,20.80000000204866
2023-02-10 18:22:17.945000,20.800000000409735
2023-02-10 18:23:17.945000,20.800000000081948
2023-02-10 18:24:17.945000,20.720000000016388
2023-02-10 18:25:17.945000,20.70400000000328
2023-02-10 18:26:17.945000,20.70080000000066
2023-02-10 18:27:17.945000,20.70016000000013
2023-02-10 18:28:17.945000,20.700032000000025
2023-02-10 18:29:17.945000,20.700006400000003
2023-02-10 18:30:17.945000,20.70000128
2023-02-10 18:31:17.945000,20.700000256
2023-02-10 18:32:17.945000,20.700000051199996
2023-02-10 18:33:17.945000,20.70000001024
2023-02-10 18:34:17.945000,20.700000002047997
2023-02-10 18:35:17.945000,20.7000000004096
2023-02-10 18:36:17.945000,20.620000000081923
2023-02-10 18:37:17.945000,20.604000000016384
2023-02-10 18:38:17.945000,20.600800000003275
2023-02-10 18:39:17.945000,20.600160000000656
2023-02-10 18:40:17.945000,20.52003200000013
2023-02-10 18:41:17.945000,20.504006400000023
2023-02-10 18:42:17.945000,20.500801280000005
2023-02-10 18:43:17.945000,20.500160256
2023-02-10 18:44:17.945000,20.5000320512
2023-02-10 18:45:17.945000,20.500006410239997
2023-02-10 18:46:17.945000,20.420001282048
2023-02-10 18:47:17.945000,20.404000256409596
2023-02-10 18:48:17.945000,20.40080005128192
2023-02-10 18:49:17.945000,20.480160010256384
2023-02-10 18:50:17.945000,20.49603200205128
2023-02-10 18:51:17.945000,20.49920640041026
2023-02-10 18:52:17.945000,20.49984128008205
2023-02-10 18:53:17.945000,20.579968256016414
2023-02-10 18:54:17.945000,20.595993651203287
2023-02-10 18:55:17.945000,20.59919873024066
2023-02-10 18:56:17.945000,20.67983974604813
2023-02-10 18:57:17.945000,20.695967949209628
2023-02-10 18:58:17.945000,20.779193589841928
2023-02-10 18:59:17.945000,20.795838717968383
2023-02-10 19:00:17.945000,20.879167743593676
2023-02-10 19:01:17.945000,20.895833548718734
2023-02-10 19:02:17.945000,20.899166709743746
2023-02-10 19:03:17.945000,20.89983334194875
2023-02-10 19:04:17.945000,20.89996666838975
2023-02-10 19:05:17.945000,20.899993333677948
2023-02-10 19:06:17.945000,20.89999866673559
2023-02-10 19:07:17.945000,20.899999733347116
2023-02-10 19:08:17.945000,20.899999946669425
2023-02-10 19:09:17.945000,20.899999989333885
2023-02-10 19:10:17.945000,20.89999999786678
2023-02-10 19:11:17.945000,20.81999999957336
2023-02-10 19:12:17.945000,20.88399999991467
2023-02-10 19:13:17.945000,20.89679999998293
2023-02-10 19:14:17.945000,20.899359999996584
2023-02-10 19:15:17.945000,20.899871999999313
2023-02-10 19:16:17.945000,20.81997439999986
2023-02-10 19:17:17.945000,20.803994879999973
2023-02-10 19:18:17.945000,20.800798975999992
2023-02-10 19:19:17.945000,20.8001597952
2023-02-10 19:20:17.945000,20.720031959039996
2023-02-10 19:21:17.945000,20.704006391807997
2023-02-10 19:22:17.945000,20.7008012783616
2023-02-10 19:23:17.945000,20.70016025567232
2023-02-10 19:24:17.945000,20.620032051134466
2023-02-10 19:25:17.945000,20.604006410226894
2023-02-10 19:26:17.945000,20.60080128204538
2023-02-10 19:27:17.945000,20.520160256409078
2023-02-10 19:28:17.945000,20.50403205128182
2023-02-10 19:29:17.945000,20.500806410256367
2023-02-10 19:30:17.945000,20.500161282051273
2023-02-10 19:31:17.945000,20.420032256410252
2023-02-10 19:32:17.945000,20.40400645128205
2023-02-10 19:33:17.945000,20.40080129025641
2023-02-10 19:34:17.945000,20.40016025805128
2023-02-10 19:35:17.945000,20.48003205161026
2023-02-10 19:36:17.945000,20.416006410322048
2023-02-10 19:37:17.945000,20.483201282064407
2023-02-10 19:38:17.945000,20.49664025641288
2023-02-10 19:39:17.945000,20.499328051282575
2023-02-10 19:40:17.945000,20.499865610256514
2023-02-10 19:41:17.945000,20.579973122051307
2023-02-10 19:42:17.945000,20.59599462441026
2023-02-10 19:43:17.945000,20.599198924882053
2023-02-10 19:44:17.945000,20.59983978497641
2023-02-10 19:45:17.945000,20.67996795699528
2023-02-10 19:46:17.945000,20.695993591399056
2023-02-10 19:47:17.945000,20.699198718279813
2023-02-10 19:48:17.945000,20.779839743655966
2023-02-10 19:49:17.945000,20.795967948731192
2023-02-10 19:50:17.945000,20.879193589746237
2023-02-10 19:51:17.945000,20.895838717949246
2023-02-10 19:52:17.945000,20.89916774358985
2023-02-10 19:53:17.945000,20.89983354871797
2023-02-10 19:54:17.945000,20.899966709743595
2023-02-10 19:55:17.945000,20.899993341948715
2023-02-10 19:56:17.945000,20.899998668389742
2023-02-10 19:57:17.945000,20.899999733677944
2023-02-10 19:58:17.945000,20.89999994673559
2023-02-10 19:59:17.945000,20.97999998934712
2023-02-10 20:00:17.945000,20.995999997869426
2023-02-10 20:01:17.945000,20.999199999573882
2023-02-10 20:02:17.945000,20.999839999914776
2023-02-10 20:03:17.945000,20.999967999982957
